"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 13:23:42 IST 2024","Tue Apr 09 13:24:05 IST 2024","23180","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection","TestInspectionMultiProductionProtocol","","","Create Inspection on Equipment & update the Active Residue Verification details","This test case tests API to create an inspection on equipment and update the active residue verification details and save the inspection"
"failed","Tue Apr 09 14:11:46 IST 2024","Tue Apr 09 14:11:47 IST 2024","1248","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for room grade rinse & non split","This test case tests API to Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for room grade rinse & non split"
"passed","Tue Apr 09 13:51:10 IST 2024","Tue Apr 09 13:51:16 IST 2024","6825","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split & when select based on policy for direct bacterial and custom for fungal","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for direct bacterial and custom for fungal"
"passed","Tue Apr 09 14:18:40 IST 2024","Tue Apr 09 14:18:41 IST 2024","110","tests.unit.master_data","test_nitrosamine_master_data","TestNitrosamineMasterData","","","Add new Nitrosamine in master data","This method is used to add new Nitrosamine to the master data"
"passed","Tue Apr 09 14:19:19 IST 2024","Tue Apr 09 14:19:19 IST 2024","199","tests.unit.settings","test_default_unit","TestDefaultUnits","","","Get One Default Unit","This test case gets detail of One Default unit in a Facility"
"skipped","Tue Apr 09 14:42:50 IST 2024","Tue Apr 09 14:42:50 IST 2024","0","tests.scenarios","test_limit_equipments","TestLimitsOnEquipments","","","Test SAL of Production on Equipments for Upper Limit in API Facility","This test case tests SAL when Upper Limit and All Criteria in Policy is selected for all production mapped to Equipment in API Facility"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate master data snapshot report for Sampling location risk assessment","This test case test API to validate the master data snapshot report for Sampling location risk assessment with excel file data"
"skipped","Tue Apr 09 12:55:03 IST 2024","Tue Apr 09 12:55:03 IST 2024","0","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production for Intermediate","This test case test the swab & rinse sample limit of equipment map with production forIntermediate and swab & rinse sample unit is in ppm"
"passed","Tue Apr 09 13:59:14 IST 2024","Tue Apr 09 13:59:26 IST 2024","11547","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sample limits of active residue verification","This test case tests API to Create Protocol for active residue verification and validate the sample limits when select based on policy for both direct and indirect"
"passed","Tue Apr 09 14:17:38 IST 2024","Tue Apr 09 14:17:41 IST 2024","3049","tests.scenarios.offline_study","test_offline_studys","TestOfflineStudies","","","Residue Type Microbial select have unit CFU/ml","This testcase test Api to test that when residue type select is Microbial and target residue is Bioburden/Bacterial/ Fungal then its unit should be eu/ml"
"passed","Tue Apr 09 13:59:37 IST 2024","Tue Apr 09 13:59:56 IST 2024","18911","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 14:19:10 IST 2024","Tue Apr 09 14:19:11 IST 2024","395","tests.unit.production","test_sample_location","TestSamplingLocation","","","Add new sampling location","This test case test API to add new sampling location on equipment"
"failed","Tue Apr 09 14:12:07 IST 2024","Tue Apr 09 14:12:08 IST 2024","1172","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for non split","This test case tests API to Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for non split"
"passed","Tue Apr 09 13:58:14 IST 2024","Tue Apr 09 13:58:21 IST 2024","7551","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sampling profile when select custom for toc residue verification","This test case tests API to Validate the sampling profile when select custom for toc residue verification"
"passed","Tue Apr 09 14:19:21 IST 2024","Tue Apr 09 14:19:22 IST 2024","106","tests.unit.settings.cleaning_limit_policies","test_microbial_limit_policy","TestMicrobialLimitPolicy","","","Get Microbial Cleaning Limit Policy Details","This test case tests API to get details of Microbial Cleaning Limit Policy"
"passed","Tue Apr 09 14:41:22 IST 2024","Tue Apr 09 14:41:28 IST 2024","6604","tests.scenarios","test_limit_equipments","TestLimitsOnEquipments","","","Test ProductWise Toxicity SAL of Productions on Equipments","This test case tests Production wise SAL when Toxicity Criteria in Policy is selected for all production mapped to Equipment"
"passed","Tue Apr 09 13:46:03 IST 2024","Tue Apr 09 13:46:16 IST 2024","12369","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and validate active residue verification SAL when surface area unit is sqcm","This test case tests API to Create Protocol and validate active residue verification SAL when surface area unit is sqcm and SAL mass unit is ug"
"failed","Tue Apr 09 14:11:32 IST 2024","Tue Apr 09 14:11:33 IST 2024","1116","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 14:05:07 IST 2024","Tue Apr 09 14:05:13 IST 2024","5838","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the atomic absorption residue verification final summary page","This test case tests API to Create Protocol for atomic absorption residue verification and validate the final summary details"
"passed","Tue Apr 09 13:44:55 IST 2024","Tue Apr 09 13:44:56 IST 2024","1309","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Select only one verification & move to next page in multi-production protocol","This test case tests API to select only one verification & move to next page in multi-production protocol"
"failed","Tue Apr 09 14:12:19 IST 2024","Tue Apr 09 14:12:20 IST 2024","1145","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for split","This test case tests API to Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for split"
"passed","Tue Apr 09 13:46:41 IST 2024","Tue Apr 09 13:46:56 IST 2024","14680","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and validate cleaning agent residue verification SAL","This test case tests API to Create Protocol and validate cleaning agent residue verification SAL for based on policy for both direct and indirect"
"passed","Tue Apr 09 14:19:23 IST 2024","Tue Apr 09 14:19:23 IST 2024","98","tests.unit.settings.sampling_location_assessment","test_sampling_location_assessment","TestSamplingLocationAssessment","","","Add New Sampling location Assessment attribute Details","This test case tests API to add new Sampling location Assessment attribute"
"failed","Tue Apr 09 14:11:24 IST 2024","Tue Apr 09 14:11:26 IST 2024","1202","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 13:44:58 IST 2024","Tue Apr 09 13:45:00 IST 2024","1254","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Select specific verification & move to next page in multi-production protocol","This test case tests API to select active, cleaning agent, nitrosamine,verification & move to next page in multi-production protocol"
"skipped","Tue Apr 09 13:04:13 IST 2024","Tue Apr 09 13:04:13 IST 2024","0","tests.scenarios","test_limit_productions","TestLimitOnProduction","","","Test SAL of Production(API) for All Criteria in API Facility","This test case tests SAL when All Criteria in Policy is selected for each Equipment mapped to Production in API Facility"
